Group,Item,Value,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Resource_6,Resource_7,Resource_8,Resource_9,Resource_10
Group_58,Item_29,82,13,9,49,48,7,46,42,37,44,11
Group_58,Item_30,29,37,7,16,7,46,31,27,16,48,9
Group_59,Item_1,25,41,40,11,36,45,6,36,28,25,44
Group_59,Item_2,102,33,26,28,7,34,33,24,25,31,42
Group_59,Item_3,112,26,37,31,23,34,33,41,8,26,28
Group_59,Item_4,112,38,17,27,48,14,7,30,40,33,5
Group_59,Item_5,50,47,19,35,28,26,25,31,39,33,8
Group_59,Item_6,16,10,23,35,36,26,40,17,23,17,11
Group_59,Item_7,158,34,26,32,37,7,41,36,46,14,42
Group_59,Item_8,142,22,26,41,27,32,15,22,6,42,6
Group_59,Item_9,147,17,10,6,46,27,14,14,19,15,17
Group_59,Item_10,31,6,10,26,38,5,20,21,25,40,44
Group_59,Item_11,60,37,17,8,20,20,48,38,16,39,14
Group_59,Item_12,12,8,19,48,32,9,32,27,19,36,34
Group_59,Item_13,114,40,39,30,44,26,5,9,7,16,41
Group_59,Item_14,88,34,42,37,28,49,29,10,11,29,8
Group_59,Item_15,95,6,12,49,36,14,26,31,47,8,18
Group_59,Item_16,131,34,42,32,16,18,38,42,25,8,18
Group_59,Item_17,135,19,39,26,9,24,19,28,35,18,45
Group_59,Item_18,111,8,33,44,7,22,41,34,9,49,18
Group_59,Item_19,156,9,9,49,40,29,18,24,10,17,15
Group_59,Item_20,162,13,27,20,48,10,46,11,6,48,21
Group_59,Item_21,76,11,11,16,16,5,26,46,42,26,42
Group_59,Item_22,141,38,40,32,28,34,35,41,49,13,30
Group_59,Item_23,98,30,32,5,29,49,28,36,41,32,14
Group_59,Item_24,45,34,18,17,14,22,34,39,43,39,36
Group_59,Item_25,128,24,46,19,48,11,22,5,43,26,10
Group_59,Item_26,49,25,47,36,49,9,35,17,17,23,11
Group_59,Item_27,166,8,46,47,22,13,36,33,37,14,46
Group_59,Item_28,152,25,34,18,40,11,5,36,34,14,21
Group_59,Item_29,45,40,48,34,24,28,46,29,7,10,24
Group_59,Item_30,10,23,9,36,40,11,41,18,22,11,14
Group_60,Item_1,145,39,43,10,17,29,14,49,34,38,42
Group_60,Item_2,185,48,18,41,11,35,22,39,25,17,35
Group_60,Item_3,165,11,37,28,44,12,44,21,17,22,45
Group_60,Item_4,137,20,42,40,38,12,41,31,29,16,35
Group_60,Item_5,50,42,13,15,15,19,39,28,21,41,29
Group_60,Item_6,37,25,14,18,47,19,45,33,44,18,30
Group_60,Item_7,193,18,21,31,22,26,11,17,45,11,42
Group_60,Item_8,181,41,8,15,31,37,5,27,35,31,28
Group_60,Item_9,28,46,24,31,19,22,16,34,49,32,22
Group_60,Item_10,31,29,47,37,44,48,12,32,11,7,37
Group_60,Item_11,105,43,22,41,31,35,41,44,43,24,47
Group_60,Item_12,137,13,19,39,13,34,35,29,38,9,11
Group_60,Item_13,129,39,19,19,46,20,48,7,13,49,43
Group_60,Item_14,12,9,46,22,6,14,47,47,5,24,19
Group_60,Item_15,15,18,48,6,35,20,31,28,24,27,35
Group_60,Item_16,23,13,26,43,25,20,14,10,26,24,22
Group_60,Item_17,68,39,21,40,21,26,25,14,31,25,11
Group_60,Item_18,106,40,48,28,31,18,48,10,32,39,13
Group_60,Item_19,59,45,8,39,8,42,43,32,25,14,29
Group_60,Item_20,193,14,39,34,8,48,22,17,5,27,20
Group_60,Item_21,94,39,23,22,22,20,33,49,21,38,36
Group_60,Item_22,93,26,30,35,5,16,44,32,6,6,13
Group_60,Item_23,170,33,38,30,23,47,34,5,19,16,22
Group_60,Item_24,58,22,46,38,33,15,19,8,19,27,18
Group_60,Item_25,18,17,45,24,27,28,27,19,43,46,32
Group_60,Item_26,81,10,44,19,16,22,30,13,46,49,31
Group_60,Item_27,45,23,36,32,11,11,8,9,6,48,34
Group_60,Item_28,189,9,18,35,17,18,36,39,49,19,8
Group_60,Item_29,16,34,29,13,22,43,29,15,19,29,27
Group_60,Item_30,42,25,20,37,22,44,48,19,47,45,25
Group_61,Item_1,152,24,25,33,39,15,32,13,29,33,10
Group_61,Item_2,194,30,11,14,19,28,45,20,19,42,28
Group_61,Item_3,52,7,23,45,40,27,45,9,37,24,7
Group_61,Item_4,111,17,27,14,12,43,24,20,41,27,26
Group_61,Item_5,112,15,41,22,42,5,8,23,10,27,49
Group_61,Item_6,50,39,46,22,11,34,25,32,37,22,15
Group_61,Item_7,130,28,20,9,19,47,22,28,45,39,14
Group_61,Item_8,176,22,39,25,9,37,27,19,10,26,39
Group_61,Item_9,96,41,43,27,32,37,21,42,6,44,25
Group_61,Item_10,86,25,41,37,22,12,49,46,22,35,49
Group_61,Item_11,127,39,49,6,14,30,47,46,12,10,43
Group_61,Item_12,26,40,17,33,30,25,15,8,29,17,15
Group_61,Item_13,32,49,8,38,34,45,7,46,33,29,40
Group_61,Item_14,15,36,15,46,31,30,18,15,34,9,32
Group_61,Item_15,93,26,31,9,24,17,43,33,34,48,46
Group_61,Item_16,23,6,7,44,46,14,44,25,18,49,29
Group_61,Item_17,25,15,21,20,29,5,37,47,35,5,24
Group_61,Item_18,138,42,14,28,40,23,17,46,20,12,20
Group_61,Item_19,106,37,43,14,30,21,37,22,24,39,48
Group_61,Item_20,106,45,13,44,33,43,38,25,28,35,48
Group_61,Item_21,14,34,24,37,6,46,46,47,14,22,14
Group_61,Item_22,89,6,16,16,27,5,13,7,42,12,10
Group_61,Item_23,196,45,24,18,30,18,33,43,6,23,49
Group_61,Item_24,194,46,43,40,34,13,38,7,19,47,42
Group_61,Item_25,132,18,47,5,34,48,29,45,25,8,49
Group_61,Item_26,59,49,44,33,37,46,38,5,37,12,10
Group_61,Item_27,89,5,13,36,18,32,23,13,29,38,41
Group_61,Item_28,36,19,40,19,8,14,47,48,14,48,22
Group_61,Item_29,54,46,42,35,31,30,42,45,7,13,24
Group_61,Item_30,153,46,36,19,22,35,10,34,47,43,28
Group_62,Item_1,53,48,10,40,46,46,18,35,10,11,21
Group_62,Item_2,18,48,40,15,32,39,17,11,31,16,44
Group_62,Item_3,128,33,5,37,29,21,18,10,26,32,41
Group_62,Item_4,113,22,10,44,22,25,14,42,40,25,15
Group_62,Item_5,125,21,40,42,25,5,30,33,42,38,19
Group_62,Item_6,72,37,8,40,31,40,32,14,9,25,47
Group_62,Item_7,11,17,36,42,11,25,28,9,14,24,18
Group_62,Item_8,63,7,21,19,14,45,24,9,12,21,31
Group_62,Item_9,19,42,22,24,11,39,22,24,49,22,13
Group_62,Item_10,48,12,36,23,11,32,39,18,45,22,24
Group_62,Item_11,103,25,49,47,32,14,41,43,14,15,21
Group_62,Item_12,160,38,28,9,35,38,42,43,10,13,48
Group_62,Item_13,141,24,42,36,7,41,35,26,43,9,12
Group_62,Item_14,46,12,25,37,14,27,36,33,20,11,6
Group_62,Item_15,122,37,39,29,18,42,34,19,22,18,34
Group_62,Item_16,128,49,32,23,42,9,17,28,8,19,38
Group_62,Item_17,25,28,15,30,19,34,37,30,18,29,22
Group_62,Item_18,156,44,37,16,46,6,19,30,13,23,16
Group_62,Item_19,193,36,17,32,9,17,47,9,16,32,35
Group_62,Item_20,110,24,15,20,39,41,19,11,16,24,15
Group_62,Item_21,64,28,47,25,13,15,10,14,45,10,38
Group_62,Item_22,183,10,11,31,22,41,21,33,13,17,17
Group_62,Item_23,16,48,34,26,41,19,35,33,19,32,24
Group_62,Item_24,87,33,41,24,11,20,17,45,16,31,34
Group_62,Item_25,133,41,21,27,36,47,17,6,37,40,7
Group_62,Item_26,190,42,21,49,27,35,29,32,42,19,42
Group_62,Item_27,146,34,34,47,7,7,46,35,49,32,17
Group_62,Item_28,37,39,26,46,47,42,11,17,38,28,34
Group_62,Item_29,20,26,13,33,34,22,49,33,48,16,12
Group_62,Item_30,28,44,14,14,46,22,34,23,47,31,36
Group_63,Item_1,167,24,32,40,32,22,20,39,41,48,30
Group_63,Item_2,35,11,19,27,11,26,40,28,17,42,16
Group_63,Item_3,181,23,23,48,45,16,9,39,10,14,42
Group_63,Item_4,86,17,30,38,49,31,17,35,44,7,42
Group_63,Item_5,173,37,43,26,21,17,44,39,40,8,22
Group_63,Item_6,63,47,5,37,32,34,42,35,27,10,40
Group_63,Item_7,84,27,13,31,42,24,40,29,26,6,45
Group_63,Item_8,122,8,40,20,8,18,21,22,17,48,17
Group_63,Item_9,195,10,37,49,16,24,46,21,35,31,31
Group_63,Item_10,134,44,13,42,31,30,23,8,20,37,45
Group_63,Item_11,56,47,18,25,40,22,35,33,28,26,24
Group_63,Item_12,177,21,19,22,31,10,39,49,5,19,22
Group_63,Item_13,27,34,49,5,22,37,14,9,28,49,13
Group_63,Item_14,23,49,49,41,30,29,30,24,49,43,25
Group_63,Item_15,123,40,5,24,28,37,48,42,43,34,14
Group_63,Item_16,23,38,42,20,16,24,40,12,31,48,46
Group_63,Item_17,163,22,11,16,21,30,39,8,5,7,18
Group_63,Item_18,49,41,13,32,31,8,42,17,48,19,38
Group_63,Item_19,175,45,36,29,47,38,38,10,30,32,26
Group_63,Item_20,137,37,35,30,26,24,31,35,26,6,19
Group_63,Item_21,93,41,48,31,8,44,24,30,11,10,16
Group_63,Item_22,131,34,6,11,38,41,14,47,28,19,30
Group_63,Item_23,11,8,29,6,35,33,34,44,48,21,46
Group_63,Item_24,157,45,37,17,20,27,21,45,46,9,49
Group_63,Item_25,134,7,13,14,24,34,40,44,10,21,21
Group_63,Item_26,110,40,26,33,49,29,40,9,5,31,39
Group_63,Item_27,17,38,45,36,40,5,46,12,24,30,19
Group_63,Item_28,175,11,19,29,18,17,24,17,39,16,7
Group_63,Item_29,125,28,29,10,16,25,14,40,14,12,26
Group_63,Item_30,168,12,21,40,25,15,46,36,24,48,5
Group_64,Item_1,52,12,10,27,20,13,25,18,33,27,42
Group_64,Item_2,162,42,34,12,45,45,35,42,38,38,30
Group_64,Item_3,186,33,27,17,19,43,44,27,21,21,45
Group_64,Item_4,112,15,48,33,12,31,26,15,22,36,30
Group_64,Item_5,161,13,22,35,48,33,49,12,25,5,23
Group_64,Item_6,139,11,39,16,26,29,47,48,12,14,47
Group_64,Item_7,143,42,13,19,15,8,38,12,16,7,32
Group_64,Item_8,40,48,14,37,39,11,33,17,49,21,20
Group_64,Item_9,134,6,21,22,48,35,31,23,8,20,26
Group_64,Item_10,62,43,22,9,28,28,21,9,46,35,27
Group_64,Item_11,28,29,24,43,21,7,7,14,42,21,5
Group_64,Item_12,84,12,25,37,16,5,17,29,40,16,25
Group_64,Item_13,59,17,37,37,29,13,38,40,48,42,47
Group_64,Item_14,74,41,44,37,44,38,27,46,23,33,34
Group_64,Item_15,91,35,34,46,30,25,17,6,25,47,36
Group_64,Item_16,17,21,39,13,19,18,21,10,49,11,15
Group_64,Item_17,25,24,5,26,14,42,19,33,35,10,30
Group_64,Item_18,195,26,27,43,26,24,49,9,47,49,45
Group_64,Item_19,162,33,24,48,8,12,26,26,11,45,29
Group_64,Item_20,20,37,23,19,49,35,18,9,9,19,28
Group_64,Item_21,100,15,39,14,41,30,19,35,32,26,10
Group_64,Item_22,49,29,29,41,42,19,5,47,7,17,32
Group_64,Item_23,126,35,36,24,28,39,27,18,18,48,40
Group_64,Item_24,177,30,9,32,5,22,39,48,36,32,18
Group_64,Item_25,101,12,13,45,10,24,13,18,32,16,8
Group_64,Item_26,147,33,24,13,48,35,20,39,34,20,38
Group_64,Item_27,122,20,15,14,39,17,48,45,16,32,32
Group_64,Item_28,159,46,7,26,31,14,7,43,20,38,42
Group_64,Item_29,138,40,13,44,21,15,24,46,44,43,26
Group_64,Item_30,116,13,28,42,41,27,39,9,16,42,39
Group_65,Item_1,191,35,40,25,27,8,16,9,47,13,41
Group_65,Item_2,134,35,23,11,19,35,48,26,41,25,19
Group_65,Item_3,134,49,21,34,41,41,12,37,41,5,9
Group_65,Item_4,136,22,42,37,6,35,12,46,44,43,14
Group_65,Item_5,195,33,43,38,28,39,25,24,21,21,49
Group_65,Item_6,151,14,21,49,24,32,20,26,20,18,32
Group_65,Item_7,197,7,10,43,27,28,39,33,30,47,31
Group_65,Item_8,126,42,41,6,9,44,28,11,27,23,34
Group_65,Item_9,12,49,16,38,38,22,8,41,31,35,16
Group_65,Item_10,33,15,23,13,17,48,20,20,23,29,15
Group_65,Item_11,186,46,41,8,8,23,41,28,31,27,48
Group_65,Item_12,35,27,13,21,29,31,35,44,42,26,31
Group_65,Item_13,45,48,25,34,39,36,12,40,30,40,10
Group_65,Item_14,181,29,37,44,30,22,6,44,39,10,17
Group_65,Item_15,69,25,23,22,25,42,21,33,39,17,21
Group_65,Item_16,146,46,45,18,20,36,34,22,13,35,30
Group_65,Item_17,198,7,25,23,47,34,28,34,19,47,12
Group_65,Item_18,152,12,13,9,14,45,20,7,8,25,16
Group_65,Item_19,195,12,31,6,42,43,41,22,10,38,9
Group_65,Item_20,71,34,46,47,34,16,41,31,32,40,9
Group_65,Item_21,22,7,35,45,14,30,33,28,24,8,25
Group_65,Item_22,131,26,28,7,44,27,5,5,26,43,37
Group_65,Item_23,46,15,33,43,42,13,46,21,39,30,15
Group_65,Item_24,121,28,41,19,12,25,39,19,17,5,40
Group_65,Item_25,12,39,18,13,11,11,48,47,49,7,18
Group_65,Item_26,29,6,46,19,44,33,5,23,43,9,25
Group_65,Item_27,31,38,33,28,10,24,33,22,21,14,41
Group_65,Item_28,158,7,32,25,45,22,27,9,30,36,42
Group_65,Item_29,70,18,18,20,22,31,43,35,17,15,48
Group_65,Item_30,124,13,26,37,16,48,39,42,37,23,20
Group_66,Item_1,99,48,12,17,41,10,35,45,43,30,11
Group_66,Item_2,186,47,19,9,7,10,10,29,38,19,18
Group_66,Item_3,21,20,26,38,22,37,14,8,37,7,7
Group_66,Item_4,190,5,6,22,11,29,18,34,35,22,7
Group_66,Item_5,159,7,24,12,18,30,25,5,33,24,41
Group_66,Item_6,35,46,49,49,29,49,7,6,12,11,10
Group_66,Item_7,88,12,25,7,32,40,48,40,23,23,32
Group_66,Item_8,192,16,40,8,13,45,20,34,6,43,42
Group_66,Item_9,110,19,31,28,46,30,15,20,39,6,35
Group_66,Item_10,188,21,9,36,6,6,34,32,20,5,24
Group_66,Item_11,50,35,22,19,29,14,44,14,45,7,42
Group_66,Item_12,83,34,15,43,47,38,29,8,8,41,29
Group_66,Item_13,64,24,38,32,6,26,48,31,36,6,9
Group_66,Item_14,121,39,39,36,20,12,29,8,29,49,5
Group_66,Item_15,139,49,49,43,11,40,45,38,32,44,33
Group_66,Item_16,100,8,47,8,12,25,36,37,43,21,33
Group_66,Item_17,24,33,14,23,37,20,16,33,31,30,43
Group_66,Item_18,155,20,30,35,46,33,17,17,27,22,7
Group_66,Item_19,12,49,42,48,41,35,13,32,11,18,6
Group_66,Item_20,130,49,14,49,32,32,30,21,48,26,29
Group_66,Item_21,184,47,25,45,28,35,21,25,29,25,40
Group_66,Item_22,143,43,35,26,44,47,32,7,16,13,11
Group_66,Item_23,162,24,7,35,39,23,24,19,8,27,24
Group_66,Item_24,11,26,41,5,21,8,23,25,21,28,14
Group_66,Item_25,30,17,22,11,44,49,7,10,25,29,20
Group_66,Item_26,143,45,26,24,47,31,38,6,43,6,44
Group_66,Item_27,20,45,43,17,31,6,12,12,37,41,21
Group_66,Item_28,132,17,45,49,13,7,37,9,32,11,45
Group_66,Item_29,69,15,10,23,22,25,39,33,16,49,7
Group_66,Item_30,11,22,5,25,42,15,42,35,46,38,40
Group_67,Item_1,46,14,16,49,14,40,43,6,30,19,22
Group_67,Item_2,173,5,44,42,47,40,35,35,41,16,46
Group_67,Item_3,79,13,42,20,48,41,34,43,35,42,13
Group_67,Item_4,160,8,31,16,15,46,27,42,24,22,20
Group_67,Item_5,173,31,41,45,32,31,12,41,10,38,47
Group_67,Item_6,130,12,20,41,8,46,28,17,20,20,33
Group_67,Item_7,113,6,46,46,28,38,39,42,20,14,41
Group_67,Item_8,61,39,26,17,5,24,17,16,13,10,36
Group_67,Item_9,185,43,32,24,33,44,25,30,24,15,9
Group_67,Item_10,151,16,16,6,10,13,12,19,16,23,26
Group_67,Item_11,125,5,29,30,47,19,36,17,44,46,14
Group_67,Item_12,96,44,22,22,15,13,45,23,49,38,20
Group_67,Item_13,132,17,30,34,7,47,18,22,49,16,49
Group_67,Item_14,182,9,28,18,44,34,40,19,47,13,19
Group_67,Item_15,129,40,47,27,11,47,23,45,7,45,22
Group_67,Item_16,70,21,23,18,10,45,14,26,19,12,35
Group_67,Item_17,38,5,24,16,8,14,24,7,11,20,16
Group_67,Item_18,95,33,8,8,48,18,22,23,6,7,7
Group_67,Item_19,44,25,20,9,36,44,34,48,8,32,25
Group_67,Item_20,146,18,23,24,32,30,41,19,27,5,49
Group_67,Item_21,62,39,49,33,43,49,49,11,37,42,47
Group_67,Item_22,153,23,34,20,12,35,26,17,9,17,39
Group_67,Item_23,104,46,47,13,40,8,12,10,43,47,34
Group_67,Item_24,85,39,44,36,8,21,24,9,41,8,40
Group_67,Item_25,27,39,39,37,42,49,42,5,23,32,36
Group_67,Item_26,82,45,44,49,29,15,15,37,29,5,19
Group_67,Item_27,136,20,7,43,7,30,37,40,46,45,26
Group_67,Item_28,148,45,24,18,47,41,32,30,28,32,26
Group_67,Item_29,55,20,47,49,29,13,38,8,31,29,12
Group_67,Item_30,189,33,27,27,30,33,36,15,14,11,23
Group_68,Item_1,103,15,24,9,49,26,20,20,41,35,18
Group_68,Item_2,73,26,22,24,42,48,26,18,38,19,14
Group_68,Item_3,195,13,29,13,20,42,38,39,21,7,36
Group_68,Item_4,45,36,45,5,20,32,38,6,30,32,34
Group_68,Item_5,129,47,32,13,35,23,48,49,40,48,12
Group_68,Item_6,96,40,44,22,35,20,49,12,38,29,45
Group_68,Item_7,154,6,8,17,32,37,10,10,8,21,12
Group_68,Item_8,173,45,42,13,24,8,34,48,5,49,18
Group_68,Item_9,157,32,22,49,44,12,13,36,48,30,30
Group_68,Item_10,131,35,35,34,43,34,43,45,25,34,5
Group_68,Item_11,21,26,18,26,24,13,24,20,31,21,8
Group_68,Item_12,148,49,22,36,26,29,42,8,39,7,18
Group_68,Item_13,66,19,43,43,19,37,27,41,46,48,16
Group_68,Item_14,113,45,7,16,36,19,24,41,7,22,38
Group_68,Item_15,163,23,27,10,22,38,12,42,37,23,17
Group_68,Item_16,97,38,22,14,36,19,27,37,17,21,39
Group_68,Item_17,23,13,42,13,45,10,13,19,27,48,42
Group_68,Item_18,122,36,42,10,35,25,28,25,34,14,29
Group_68,Item_19,190,19,26,27,15,40,40,12,6,39,23
Group_68,Item_20,36,34,6,25,5,10,16,5,9,12,43
Group_68,Item_21,175,15,45,39,12,16,32,20,48,29,34
Group_68,Item_22,127,29,42,20,22,8,9,35,26,24,32
Group_68,Item_23,196,36,10,16,35,17,23,22,35,21,30
Group_68,Item_24,119,16,30,21,17,44,9,31,26,29,40
Group_68,Item_25,27,9,9,31,47,41,22,22,29,15,20
Group_68,Item_26,174,27,30,36,40,45,46,20,10,47,41
Group_68,Item_27,19,24,33,49,30,36,38,35,9,20,47
Group_68,Item_28,90,17,19,44,35,46,32,19,21,9,30
Group_68,Item_29,60,13,6,34,21,45,43,25,38,27,47
Group_68,Item_30,104,20,24,45,44,36,43,28,16,30,29
Group_69,Item_1,186,26,27,47,47,23,17,23,14,22,12
Group_69,Item_2,10,15,21,26,42,49,39,23,29,40,9
Group_69,Item_3,29,48,28,49,16,49,26,22,13,36,26
Group_69,Item_4,158,22,15,32,6,39,8,33,21,26,18
Group_69,Item_5,129,37,9,17,24,6,42,5,30,19,14
Group_69,Item_6,43,13,22,9,34,22,6,33,13,26,33
Group_69,Item_7,61,10,44,47,27,27,40,43,6,46,37
Group_69,Item_8,127,28,18,12,8,27,49,22,22,39,49
Group_69,Item_9,18,30,31,15,9,32,11,12,33,26,8
Group_69,Item_10,132,27,30,46,24,41,19,48,35,19,10
Group_69,Item_11,37,37,36,26,27,18,27,17,29,36,22
Group_69,Item_12,124,37,31,46,29,5,6,47,13,34,30
Group_69,Item_13,83,19,14,15,38,29,5,28,6,24,18
Group_69,Item_14,25,34,7,16,36,30,11,43,23,31,44
Group_69,Item_15,70,29,44,38,13,38,42,30,17,21,36
Group_69,Item_16,73,16,32,36,19,14,12,43,17,44,7
Group_69,Item_17,102,19,12,10,5,13,40,11,6,22,12
Group_69,Item_18,182,17,21,20,14,48,9,28,18,19,26
Group_69,Item_19,102,12,13,5,10,28,31,36,43,49,10
Group_69,Item_20,114,28,45,34,45,38,44,13,33,47,7
Group_69,Item_21,156,5,49,6,8,28,44,28,14,41,14
Group_69,Item_22,90,32,44,32,43,17,30,12,14,39,26
Group_69,Item_23,171,32,13,31,13,24,45,47,22,5,19
Group_69,Item_24,185,22,12,11,48,20,20,7,26,19,36
Group_69,Item_25,75,48,11,36,30,15,45,27,17,9,17
Group_69,Item_26,17,9,46,44,11,33,22,49,12,8,40
Group_69,Item_27,61,36,15,47,44,12,29,34,34,45,40
Group_69,Item_28,44,29,29,7,49,33,21,37,38,48,8
Group_69,Item_29,175,22,45,25,9,6,22,18,6,19,23
Group_69,Item_30,151,25,22,19,24,32,44,27,33,37,40
Group_70,Item_1,158,10,16,43,9,19,44,6,28,35,12
Group_70,Item_2,26,15,42,29,20,43,39,40,21,7,14
Group_70,Item_3,39,47,39,20,20,22,9,16,15,43,35
Group_70,Item_4,63,15,19,38,41,14,33,47,36,43,13
Group_70,Item_5,100,48,10,38,23,23,11,5,49,35,41
Group_70,Item_6,128,30,42,22,20,25,6,45,39,13,35
Group_70,Item_7,124,17,34,12,13,15,21,46,27,46,39
Group_70,Item_8,138,37,49,46,26,37,33,8,47,17,27
Group_70,Item_9,140,41,37,11,42,41,38,46,39,6,23
Group_70,Item_10,128,17,28,37,16,13,6,39,44,9,7
Group_70,Item_11,67,32,9,38,48,46,6,45,14,49,45
Group_70,Item_12,177,33,27,17,6,46,32,5,49,47,8
Group_70,Item_13,45,28,38,29,28,23,13,19,38,11,14
Group_70,Item_14,11,39,39,7,40,43,10,7,5,32,22
Group_70,Item_15,174,6,33,39,44,5,5,32,13,26,42
Group_70,Item_16,118,45,32,49,42,15,10,36,28,45,25
Group_70,Item_17,183,35,18,14,12,6,13,28,21,8,18
Group_70,Item_18,14,47,13,38,34,46,5,17,14,12,47
Group_70,Item_19,190,41,49,19,46,27,15,11,15,16,21
Group_70,Item_20,124,19,5,12,18,48,26,35,30,19,47
Group_70,Item_21,156,47,32,7,38,5,45,29,31,6,41
Group_70,Item_22,28,6,5,16,27,7,11,22,44,49,23
Group_70,Item_23,117,18,23,27,5,27,47,41,40,21,20
Group_70,Item_24,51,32,34,14,7,17,5,21,22,25,44
Group_70,Item_25,71,19,15,31,26,17,20,23,47,16,34
Group_70,Item_26,78,34,42,28,38,5,29,22,8,6,31
Group_70,Item_27,167,17,8,15,45,10,39,34,34,13,42
Group_70,Item_28,48,9,14,19,9,28,6,24,18,5,36
Group_70,Item_29,99,45,38,23,17,10,47,23,40,30,39
Group_70,Item_30,76,38,13,31,31,46,41,12,7,35,16
Group_71,Item_1,48,48,49,46,45,17,19,11,5,31,22
Group_71,Item_2,61,8,48,35,26,44,37,7,34,15,18
Group_71,Item_3,55,28,27,6,28,10,5,15,30,32,25
Group_71,Item_4,121,39,22,15,38,30,7,13,29,46,32
Group_71,Item_5,152,28,28,42,46,9,33,12,17,23,25
Group_71,Item_6,154,18,48,42,20,8,8,14,39,27,7
Group_71,Item_7,46,5,37,25,12,13,13,35,20,46,33
Group_71,Item_8,188,8,30,14,23,38,29,9,21,6,32
Group_71,Item_9,73,13,15,24,35,15,8,23,32,41,16
Group_71,Item_10,199,9,42,12,5,10,7,34,22,43,27
Group_71,Item_11,60,15,30,38,22,9,8,11,12,49,19
Group_71,Item_12,183,41,8,15,48,39,13,14,44,5,25
Group_71,Item_13,118,6,12,14,30,10,39,44,43,27,9
Group_71,Item_14,62,45,32,33,28,48,49,26,13,25,45
Group_71,Item_15,81,11,31,42,17,47,30,9,41,33,43
Group_71,Item_16,104,14,45,30,21,22,18,26,8,48,9
Group_71,Item_17,157,12,17,25,13,36,32,31,36,9,6
Group_71,Item_18,130,17,47,15,37,49,12,32,43,6,6
Group_71,Item_19,175,49,39,28,37,44,38,27,19,20,7
Group_71,Item_20,13,34,29,20,36,13,15,39,24,46,40
Group_71,Item_21,150,43,31,32,11,31,40,13,45,24,5
Group_71,Item_22,71,26,28,38,5,8,30,37,39,41,34
Group_71,Item_23,155,33,40,45,29,10,19,8,34,30,32
Group_71,Item_24,94,19,42,5,43,21,36,43,23,29,27
Group_71,Item_25,114,6,48,24,22,22,32,40,47,44,13
Group_71,Item_26,31,29,46,8,10,26,31,36,37,10,49
Group_71,Item_27,130,14,49,10,33,14,17,8,13,35,18
Group_71,Item_28,170,41,21,30,7,19,21,8,40,31,31
Group_71,Item_29,118,44,16,17,15,11,17,15,47,36,34
Group_71,Item_30,97,17,47,14,33,11,20,34,26,41,27
Group_72,Item_1,63,18,41,36,23,45,7,47,40,27,46
Group_72,Item_2,12,48,47,29,19,7,34,43,16,9,37
Group_72,Item_3,20,27,32,46,39,5,21,42,45,44,5
Group_72,Item_4,151,47,16,46,44,29,28,19,12,31,43
Group_72,Item_5,182,21,11,9,49,45,13,36,33,20,14
Group_72,Item_6,23,9,32,40,9,39,47,49,48,33,13
Group_72,Item_7,29,14,11,28,19,37,10,31,44,42,32
Group_72,Item_8,120,28,29,37,28,46,44,46,46,17,15
Group_72,Item_9,149,8,10,39,18,30,33,46,29,28,31
Group_72,Item_10,105,41,32,18,32,36,27,42,40,31,42
Group_72,Item_11,113,21,40,43,27,17,41,27,22,10,43
Group_72,Item_12,41,37,19,10,38,41,30,26,38,35,7
Group_72,Item_13,196,31,12,24,44,28,38,42,36,6,8
Group_72,Item_14,144,13,42,43,35,40,36,30,23,32,23
Group_72,Item_15,176,32,34,45,33,8,26,5,19,39,39
Group_72,Item_16,106,38,38,36,28,16,21,21,37,44,26
Group_72,Item_17,107,28,26,27,22,46,22,30,17,11,11
Group_72,Item_18,66,9,25,7,5,24,11,36,29,26,28
Group_72,Item_19,93,8,29,47,20,34,38,16,40,35,9
Group_72,Item_20,171,19,5,48,49,36,36,40,11,38,34
Group_72,Item_21,163,7,8,47,46,41,35,26,34,46,32
Group_72,Item_22,170,13,36,10,43,9,28,28,33,11,38
Group_72,Item_23,178,18,16,46,46,11,28,18,6,42,5
Group_72,Item_24,66,47,5,26,32,10,48,17,45,20,33
Group_72,Item_25,68,18,45,45,24,43,6,22,33,32,32
Group_72,Item_26,88,22,40,10,42,15,39,28,48,28,37
Group_72,Item_27,45,36,41,20,17,15,23,18,41,37,14
Group_72,Item_28,74,11,12,42,6,6,36,15,46,29,39
Group_72,Item_29,162,5,40,33,37,30,11,31,25,18,7
Group_72,Item_30,129,31,45,21,12,36,19,34,42,46,20
Group_73,Item_1,23,38,19,45,5,11,48,7,13,9,7
Group_73,Item_2,72,33,29,20,48,15,9,22,49,31,28
Group_73,Item_3,151,5,19,16,41,12,35,36,42,34,14
Group_73,Item_4,56,39,11,31,32,16,14,33,10,9,37
Group_73,Item_5,158,38,31,45,15,33,17,10,47,7,33
Group_73,Item_6,165,40,13,22,23,32,48,25,7,41,29
Group_73,Item_7,68,29,31,22,32,42,14,14,15,24,24
Group_73,Item_8,71,24,22,34,34,49,12,8,48,27,7
Group_73,Item_9,186,27,14,33,12,5,35,31,6,25,21
Group_73,Item_10,119,38,41,28,37,37,43,8,19,26,9
Group_73,Item_11,36,11,37,34,13,7,49,14,32,15,27
Group_73,Item_12,21,24,23,20,47,24,31,46,30,39,47
Group_73,Item_13,192,15,24,24,14,32,15,46,44,35,33
