Group,Item,Value,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Resource_6,Resource_7,Resource_8,Resource_9,Resource_10
Group_98,Item_17,71,5,7,3,5,3,5,9,3,7,1
Group_99,Item_1,84,3,8,6,7,5,8,5,3,9,7
Group_99,Item_2,54,6,2,7,5,7,8,9,9,6,1
Group_99,Item_3,59,9,4,9,4,2,8,4,9,2,5
Group_99,Item_4,42,8,9,1,7,8,9,6,4,1,7
Group_99,Item_5,29,1,5,2,1,7,4,2,2,3,3
Group_99,Item_6,23,3,4,4,1,3,7,5,6,7,5
Group_100,Item_1,99,5,8,7,5,4,4,3,9,7,9
Group_100,Item_2,94,9,5,2,4,3,5,1,2,8,7
Group_100,Item_3,100,4,4,6,8,4,3,4,3,7,1
Group_100,Item_4,29,2,1,7,6,9,2,8,1,6,8
Group_100,Item_5,83,6,3,4,7,2,7,5,8,7,4
Group_100,Item_6,94,7,8,3,3,7,4,8,4,6,4
Group_100,Item_7,26,9,2,8,5,3,3,1,1,1,9
Group_100,Item_8,94,3,6,7,5,7,7,9,4,3,7
Group_100,Item_9,72,3,1,8,9,3,3,1,8,1,5
Group_100,Item_10,25,4,6,2,8,4,7,5,4,7,3
Group_100,Item_11,96,1,3,8,6,9,2,2,6,1,9
Group_100,Item_12,77,8,1,4,6,5,4,1,6,5,3
Group_100,Item_13,33,1,2,9,6,6,6,4,3,4,8
Group_100,Item_14,61,5,6,7,6,5,9,1,5,3,6
Group_100,Item_15,68,8,7,8,3,1,3,6,6,2,9
Group_100,Item_16,46,6,5,3,7,3,7,8,7,7,9
Group_101,Item_1,77,7,6,3,8,6,5,3,5,3,1
Group_101,Item_2,11,7,6,6,5,8,1,6,3,8,4
Group_101,Item_3,69,2,7,2,4,1,9,3,1,7,3
Group_101,Item_4,90,2,2,8,2,7,2,8,5,6,4
Group_101,Item_5,18,2,8,6,2,8,7,2,8,5,1
Group_101,Item_6,64,2,8,2,7,6,9,6,7,8,4
Group_101,Item_7,77,3,1,9,3,3,4,9,7,7,9
Group_101,Item_8,95,7,1,1,1,6,8,9,2,5,8
Group_101,Item_9,95,2,8,7,4,6,7,9,6,6,4
Group_101,Item_10,19,1,1,1,5,1,2,1,2,5,9
Group_101,Item_11,20,4,3,3,9,4,6,2,4,7,8
Group_101,Item_12,95,8,3,9,6,5,1,1,7,2,1
Group_101,Item_13,37,9,4,7,3,5,3,6,7,2,7
Group_101,Item_14,25,8,6,1,7,5,7,1,9,6,8
Group_101,Item_15,97,1,4,9,4,1,5,8,9,2,3
Group_101,Item_16,63,2,8,6,5,1,3,6,5,9,1
Group_102,Item_1,12,7,5,2,3,2,4,3,6,2,3
Group_102,Item_2,77,4,3,6,5,7,9,1,7,6,4
Group_102,Item_3,88,2,8,3,5,7,1,9,8,8,7
Group_102,Item_4,63,6,2,8,5,9,3,5,1,7,5
Group_102,Item_5,79,2,3,1,1,9,2,3,9,8,8
Group_102,Item_6,60,9,3,6,9,1,9,9,8,9,1
Group_102,Item_7,31,4,9,7,1,2,3,2,9,1,6
Group_102,Item_8,50,2,7,8,2,7,4,8,3,1,1
Group_102,Item_9,58,8,4,9,3,2,5,1,3,6,4
Group_103,Item_1,39,4,9,4,4,8,5,9,1,6,5
Group_103,Item_2,47,4,1,5,3,4,5,5,4,1,6
Group_103,Item_3,39,5,9,4,6,4,1,1,2,1,6
Group_103,Item_4,44,2,4,1,9,3,8,1,3,3,1
Group_103,Item_5,34,6,5,2,9,2,2,9,3,7,5
Group_103,Item_6,12,3,1,1,2,8,2,8,5,7,8
Group_103,Item_7,63,4,9,3,7,3,4,3,6,4,6
Group_103,Item_8,82,8,6,7,4,2,3,5,5,8,9
Group_104,Item_1,41,6,8,8,2,8,6,5,7,4,5
Group_104,Item_2,68,4,5,3,1,2,4,6,4,6,7
Group_104,Item_3,74,4,2,6,4,2,1,8,6,3,9
Group_104,Item_4,10,3,8,1,4,3,2,3,6,8,7
Group_104,Item_5,86,5,5,5,6,8,1,5,9,6,4
Group_104,Item_6,66,4,8,1,1,4,5,5,3,9,1
Group_104,Item_7,25,3,3,6,8,9,4,7,4,5,7
Group_104,Item_8,40,7,7,7,5,4,9,5,8,5,3
Group_104,Item_9,36,5,7,3,1,2,9,8,6,6,1
Group_104,Item_10,34,3,6,1,5,8,4,8,8,1,3
Group_104,Item_11,10,8,2,4,7,1,8,8,5,2,4
Group_104,Item_12,43,8,9,3,6,8,3,8,7,7,5
Group_104,Item_13,52,3,6,8,5,9,6,3,1,2,2
Group_104,Item_14,74,4,2,8,7,3,5,9,2,5,8
Group_104,Item_15,87,5,4,5,9,9,5,9,2,1,9
Group_104,Item_16,41,9,9,6,7,9,7,6,7,9,4
Group_104,Item_17,80,1,3,2,7,7,3,5,3,3,6
Group_105,Item_1,23,4,1,7,9,8,7,3,6,7,3
Group_105,Item_2,73,9,7,7,9,3,7,8,3,9,2
Group_105,Item_3,58,7,4,4,4,5,9,9,7,4,6
Group_105,Item_4,76,4,2,1,7,4,8,9,6,2,9
Group_105,Item_5,71,1,5,1,4,7,9,3,7,7,6
Group_105,Item_6,87,8,8,3,9,9,9,2,1,4,2
Group_105,Item_7,50,4,7,9,3,4,6,8,8,5,5
Group_105,Item_8,92,3,6,8,3,2,6,4,3,3,7
Group_105,Item_9,83,9,3,7,1,2,6,4,9,1,5
Group_105,Item_10,31,6,9,2,7,4,5,9,8,1,9
Group_105,Item_11,81,4,8,4,4,8,3,8,9,3,6
Group_105,Item_12,88,5,7,5,8,5,6,2,6,2,2
Group_105,Item_13,96,7,9,9,8,5,1,3,3,6,1
Group_105,Item_14,46,6,4,8,3,8,8,1,5,3,7
Group_105,Item_15,38,9,8,4,2,5,2,6,9,1,9
Group_105,Item_16,69,4,2,7,8,8,2,4,8,8,7
Group_105,Item_17,45,5,8,9,5,1,1,5,4,4,3
Group_105,Item_18,69,3,3,1,7,5,3,3,1,7,8
Group_105,Item_19,51,1,7,7,6,7,6,1,5,4,9
Group_105,Item_20,49,1,1,3,4,7,5,9,3,8,5
Group_105,Item_21,76,5,9,8,6,8,2,8,9,3,7
Group_105,Item_22,62,9,7,2,3,3,7,8,9,2,1
Group_105,Item_23,19,2,6,2,6,5,8,9,1,5,1
Group_105,Item_24,58,6,4,2,7,2,8,9,2,7,8
Group_105,Item_25,75,1,5,5,3,2,6,1,6,2,6
Group_105,Item_26,57,7,2,9,1,4,2,7,1,5,4
Group_105,Item_27,39,2,2,5,8,9,1,6,2,9,7
Group_105,Item_28,16,1,6,7,7,8,9,8,4,8,9
Group_105,Item_29,95,1,1,4,6,7,9,9,8,9,8
Group_105,Item_30,57,4,4,3,1,1,6,6,3,4,9
Group_106,Item_1,50,8,1,1,3,1,8,4,3,7,2
Group_106,Item_2,56,3,8,8,6,5,3,8,8,5,6
Group_106,Item_3,20,3,4,7,7,2,1,7,8,2,3
Group_106,Item_4,15,6,3,1,2,6,6,2,2,5,8
Group_106,Item_5,33,4,2,2,1,5,1,1,1,8,1
Group_106,Item_6,88,7,7,4,7,6,4,2,2,2,3
Group_107,Item_1,85,7,3,1,7,9,4,8,4,3,5
Group_107,Item_2,49,9,4,7,9,6,8,5,6,2,2
Group_107,Item_3,94,3,3,1,1,1,6,3,4,8,8
Group_107,Item_4,99,5,1,6,1,7,5,4,9,4,8
Group_107,Item_5,23,9,4,2,1,4,5,6,2,1,3
Group_107,Item_6,12,5,1,9,5,9,1,6,1,4,4
Group_107,Item_7,84,1,9,9,5,8,7,3,9,6,1
Group_107,Item_8,32,8,9,9,9,6,9,1,1,4,7
Group_107,Item_9,15,5,9,8,4,8,4,2,7,5,8
Group_107,Item_10,98,8,4,4,8,9,8,7,9,7,8
Group_107,Item_11,13,8,5,9,8,6,4,2,3,5,7
Group_108,Item_1,19,2,7,8,3,3,6,3,3,9,3
Group_108,Item_2,66,2,6,6,1,1,3,3,8,6,3
Group_108,Item_3,81,3,5,8,9,8,6,6,7,5,1
Group_108,Item_4,51,5,8,8,6,4,3,5,4,6,6
Group_108,Item_5,90,2,6,6,9,3,8,1,7,3,8
Group_108,Item_6,75,4,9,4,2,5,8,1,6,9,5
Group_109,Item_1,33,4,3,7,6,7,4,2,3,1,8
Group_109,Item_2,28,7,5,6,3,7,2,9,3,6,7
Group_109,Item_3,45,5,1,3,9,5,9,1,1,4,6
Group_109,Item_4,82,6,4,5,3,2,3,9,6,3,5
Group_109,Item_5,13,7,8,5,6,3,2,1,8,6,5
Group_109,Item_6,52,3,6,7,4,9,4,1,5,4,7
Group_109,Item_7,36,7,3,2,4,7,4,3,5,5,3
Group_109,Item_8,51,2,2,1,6,1,6,9,3,6,1
Group_109,Item_9,24,4,8,3,6,4,3,5,7,6,4
Group_109,Item_10,73,1,9,8,8,2,1,6,9,7,6
Group_109,Item_11,39,4,5,3,5,1,1,7,7,5,8
Group_109,Item_12,81,4,2,1,9,3,1,9,7,1,6
Group_109,Item_13,49,3,7,9,9,4,4,6,4,4,2
Group_109,Item_14,80,5,2,1,4,3,2,1,8,6,2
Group_109,Item_15,67,4,9,5,1,2,7,2,7,3,2
Group_109,Item_16,25,3,2,8,5,8,3,2,8,8,9
Group_109,Item_17,42,3,8,4,8,1,7,6,6,3,5
Group_109,Item_18,59,8,7,9,7,2,2,3,4,2,6
Group_109,Item_19,29,5,5,9,9,4,9,5,2,5,7
Group_109,Item_20,38,1,8,8,9,5,2,2,4,3,3
Group_109,Item_21,70,8,4,1,5,6,2,4,2,8,7
Group_110,Item_1,67,8,8,4,4,9,2,8,4,3,3
Group_110,Item_2,89,8,6,8,1,7,6,5,4,4,8
Group_110,Item_3,54,8,7,1,9,1,9,1,7,3,8
Group_110,Item_4,85,4,6,5,6,5,2,9,8,4,7
Group_110,Item_5,78,4,8,7,9,7,2,4,8,5,6
Group_110,Item_6,79,1,2,8,1,9,1,8,6,7,8
Group_111,Item_1,20,4,9,3,4,4,5,5,1,6,5
Group_111,Item_2,53,8,8,8,1,2,5,8,7,6,2
Group_111,Item_3,71,9,1,5,1,2,9,4,3,2,3
Group_111,Item_4,75,9,1,6,4,3,3,8,8,2,9
Group_111,Item_5,84,6,3,2,3,3,2,6,5,1,8
Group_111,Item_6,12,9,9,4,6,8,5,4,4,2,7
Group_111,Item_7,61,3,9,6,8,1,2,5,9,3,4
Group_111,Item_8,49,4,8,8,9,6,6,6,7,8,3
Group_111,Item_9,27,8,9,9,9,6,2,2,6,3,7
Group_111,Item_10,12,1,3,8,2,4,7,6,9,5,5
Group_112,Item_1,33,3,9,9,6,4,7,7,9,9,1
Group_112,Item_2,27,1,8,9,5,5,5,5,6,7,7
Group_112,Item_3,40,6,6,9,3,4,3,7,7,2,1
Group_112,Item_4,100,1,5,2,2,8,8,8,7,9,6
Group_112,Item_5,43,9,5,1,7,3,8,8,8,8,6
Group_112,Item_6,36,5,6,4,5,8,2,3,1,6,4
Group_112,Item_7,69,8,1,7,7,2,3,1,5,2,6
Group_112,Item_8,30,2,5,3,4,2,7,5,6,4,8
Group_112,Item_9,100,6,1,6,5,4,9,8,5,9,8
Group_112,Item_10,36,7,2,2,4,3,9,7,5,8,9
Group_112,Item_11,62,9,6,7,9,1,1,4,5,6,5
Group_112,Item_12,22,7,1,2,2,3,2,1,6,3,9
Group_112,Item_13,90,8,6,1,9,9,9,2,6,8,2
Group_112,Item_14,94,5,9,9,4,1,5,1,7,1,6
Group_112,Item_15,58,9,1,6,4,6,8,3,7,2,5
Group_112,Item_16,91,2,7,2,3,4,2,3,7,5,5
Group_112,Item_17,92,9,8,8,8,2,8,6,5,3,3
Group_112,Item_18,20,8,6,1,7,8,6,9,5,9,4
Group_112,Item_19,92,9,4,5,6,6,6,3,8,6,2
Group_112,Item_20,19,3,8,5,5,3,9,2,6,7,3
Group_112,Item_21,50,3,7,1,5,8,3,9,3,4,8
Group_112,Item_22,10,6,2,5,4,2,7,4,6,1,4
Group_112,Item_23,96,7,4,4,3,8,7,4,6,5,1
Group_112,Item_24,29,1,7,6,5,2,1,2,3,9,5
Group_112,Item_25,60,4,1,8,3,7,2,8,7,2,4
Group_112,Item_26,50,8,7,5,1,6,7,9,3,7,1
Group_112,Item_27,25,3,7,7,4,9,9,1,6,9,3
Group_112,Item_28,14,5,8,6,3,8,5,6,3,6,6
Group_112,Item_29,65,1,9,5,5,4,1,7,2,7,7
Group_112,Item_30,94,4,6,9,2,6,2,6,8,3,9
Group_113,Item_1,20,5,6,9,7,7,8,7,6,5,4
Group_113,Item_2,35,7,6,5,9,1,7,4,5,9,3
Group_113,Item_3,50,3,6,6,7,1,1,5,2,8,9
Group_113,Item_4,85,2,8,1,7,4,7,8,1,2,9
Group_113,Item_5,41,5,6,7,3,4,1,2,1,9,8
Group_113,Item_6,23,4,6,7,5,8,5,8,9,3,7
Group_113,Item_7,59,6,4,8,9,5,6,8,1,9,8
Group_113,Item_8,18,3,4,6,5,5,4,6,5,6,5
Group_113,Item_9,18,3,4,3,8,7,1,2,9,9,9
Group_113,Item_10,91,4,9,8,1,6,7,8,2,9,3
Group_114,Item_1,97,5,4,7,3,9,6,9,4,3,4
Group_114,Item_2,14,4,3,8,8,5,3,9,2,7,2
Group_114,Item_3,69,2,4,8,8,3,3,8,9,1,4
Group_114,Item_4,85,3,3,3,6,3,5,6,5,1,3
Group_114,Item_5,33,3,7,6,6,9,5,9,9,1,6
Group_114,Item_6,66,4,8,4,9,8,7,1,6,8,4
Group_114,Item_7,75,5,9,6,8,7,1,5,1,1,7
Group_114,Item_8,27,4,3,6,9,8,8,9,8,3,3
Group_114,Item_9,70,3,5,1,1,4,4,9,7,9,1
Group_114,Item_10,25,8,8,8,4,6,5,5,2,6,5
Group_114,Item_11,37,2,9,9,7,1,1,2,3,5,6
Group_114,Item_12,34,1,6,7,5,9,2,1,1,4,3
Group_114,Item_13,37,3,4,6,2,5,1,8,7,3,4
Group_114,Item_14,36,9,8,8,3,5,1,5,8,1,6
Group_114,Item_15,28,2,2,2,7,9,1,6,2,6,9
Group_114,Item_16,88,5,7,9,1,2,8,4,4,9,3
Group_114,Item_17,35,8,7,8,4,2,8,8,8,7,5
Group_114,Item_18,40,7,1,5,5,6,4,8,1,6,1
Group_114,Item_19,22,5,6,9,5,9,5,6,1,2,4
Group_114,Item_20,57,1,1,2,4,5,8,5,3,4,5
Group_114,Item_21,46,8,1,7,6,4,2,6,1,5,6
Group_114,Item_22,57,1,2,2,5,2,5,4,9,5,6
Group_114,Item_23,12,2,9,9,6,8,3,3,9,3,9
Group_114,Item_24,59,9,3,1,8,9,7,4,3,7,8
Group_114,Item_25,69,4,6,9,8,1,5,6,8,8,6
Group_114,Item_26,67,2,9,4,2,6,9,6,7,9,4
Group_114,Item_27,76,1,4,9,7,4,3,6,2,1,6
Group_114,Item_28,40,6,1,7,8,4,3,4,8,5,3
Group_114,Item_29,25,7,6,9,5,9,4,7,2,6,1
Group_114,Item_30,60,3,5,7,8,5,9,7,9,8,6
Group_115,Item_1,20,4,4,8,9,3,6,2,4,5,7
Group_115,Item_2,22,8,3,3,4,7,6,9,1,7,1
Group_115,Item_3,15,4,6,1,5,4,2,1,3,9,3
Group_115,Item_4,100,6,5,7,6,8,9,3,7,4,2
Group_115,Item_5,27,9,9,1,4,7,8,6,7,6,1
Group_115,Item_6,53,7,9,6,9,9,3,6,4,1,3
Group_115,Item_7,60,4,9,9,3,3,3,3,1,9,2
Group_115,Item_8,51,5,8,3,5,1,2,6,8,2,3
Group_115,Item_9,26,1,3,1,4,9,9,4,3,3,2
Group_115,Item_10,22,4,4,3,9,7,8,9,1,3,9
Group_116,Item_1,10,3,7,1,9,8,6,5,3,5,3
Group_116,Item_2,97,2,9,6,3,1,5,1,5,3,1
Group_116,Item_3,12,6,4,5,1,3,7,2,9,8,7
Group_116,Item_4,49,5,6,9,4,2,9,6,9,1,3
Group_116,Item_5,80,6,3,7,9,6,4,7,9,8,6
Group_116,Item_6,82,6,3,9,1,4,7,8,3,5,2
Group_116,Item_7,50,9,5,5,7,6,2,2,4,3,5
Group_116,Item_8,95,1,2,4,6,2,6,2,1,9,6
Group_116,Item_9,94,9,5,8,2,2,2,6,4,3,9
Group_116,Item_10,42,2,6,2,7,5,1,8,2,9,4
Group_116,Item_11,49,1,1,5,7,3,1,3,9,1,1
Group_116,Item_12,16,6,4,8,7,9,3,8,4,2,3
Group_116,Item_13,50,6,3,4,6,6,1,4,7,6,4
Group_116,Item_14,35,2,8,2,2,8,7,4,2,2,7
Group_116,Item_15,62,4,6,4,2,1,8,7,6,3,8
Group_117,Item_1,49,9,2,7,4,5,6,5,7,1,1
Group_117,Item_2,12,4,7,6,6,7,8,1,8,8,2
Group_117,Item_3,59,7,7,6,4,8,6,7,4,4,8
Group_117,Item_4,76,2,2,5,3,6,6,7,4,9,8
Group_117,Item_5,85,7,9,7,3,8,7,4,4,3,6
Group_117,Item_6,84,4,1,6,4,9,4,5,9,4,9
Group_117,Item_7,89,1,7,4,1,6,1,9,7,8,4
Group_117,Item_8,71,6,1,5,3,3,7,1,8,4,2
Group_117,Item_9,19,3,8,6,6,1,7,5,6,3,4
Group_117,Item_10,59,4,9,1,7,6,5,2,5,3,9
Group_117,Item_11,96,4,8,8,2,4,1,6,6,6,8
Group_117,Item_12,47,7,6,4,8,9,7,9,2,4,1
Group_117,Item_13,63,5,7,2,8,2,7,8,5,1,9
Group_117,Item_14,16,1,8,3,9,1,9,1,8,3,9
Group_117,Item_15,35,3,8,2,3,4,6,4,6,7,4
Group_117,Item_16,79,6,9,2,4,2,9,6,7,4,6
Group_117,Item_17,84,5,4,6,2,2,7,8,7,8,6
Group_117,Item_18,81,8,1,4,9,3,7,9,7,3,2
Group_117,Item_19,77,6,5,2,9,1,9,6,5,9,4
Group_117,Item_20,85,2,9,4,2,4,9,9,7,2,8
Group_117,Item_21,13,1,4,5,8,8,8,9,3,3,3
Group_117,Item_22,72,1,5,6,6,7,1,6,4,2,3
Group_117,Item_23,13,5,7,5,4,2,3,3,6,3,6
Group_117,Item_24,77,9,6,6,7,3,2,3,1,9,5
Group_118,Item_1,70,4,4,3,9,4,4,5,8,4,4
Group_118,Item_2,60,6,9,4,2,2,1,6,2,8,6
Group_118,Item_3,75,8,3,3,2,5,2,4,7,4,8
Group_118,Item_4,10,4,7,9,3,9,1,2,6,7,2
Group_118,Item_5,46,7,8,2,9,4,5,3,4,1,1
Group_118,Item_6,59,8,1,8,4,2,6,8,6,2,2
Group_118,Item_7,48,1,4,6,6,1,6,5,9,9,9
Group_118,Item_8,98,1,4,3,4,3,2,7,1,1,6
Group_118,Item_9,10,7,1,3,4,1,2,8,7,9,9
Group_118,Item_10,16,5,2,1,8,1,1,1,9,6,8
Group_118,Item_11,15,9,6,1,1,8,4,2,3,2,3
Group_118,Item_12,40,6,3,7,5,9,9,4,1,8,7
Group_118,Item_13,12,1,2,5,8,2,7,1,6,6,2
Group_118,Item_14,95,9,9,2,8,1,2,3,4,7,1
Group_118,Item_15,50,6,4,7,9,4,9,4,1,4,9
Group_118,Item_16,68,3,2,8,8,6,7,5,9,4,9
Group_118,Item_17,10,9,9,4,6,5,7,1,5,8,6
Group_118,Item_18,70,5,3,9,2,9,6,8,4,4,9
Group_118,Item_19,32,5,4,9,1,6,3,4,9,7,9
Group_118,Item_20,100,3,7,6,6,8,4,8,5,5,9
Group_118,Item_21,78,7,2,5,7,6,4,8,7,4,3
Group_119,Item_1,89,1,8,7,8,1,9,2,9,5,4
Group_119,Item_2,50,8,8,5,7,7,5,4,9,8,2
Group_119,Item_3,34,4,8,7,2,7,2,7,2,8,5
Group_119,Item_4,83,5,3,9,5,6,3,6,3,9,7
Group_119,Item_5,28,6,9,5,2,9,6,9,7,5,7
Group_119,Item_6,98,1,2,8,8,4,3,5,7,9,6
Group_120,Item_1,71,5,9,5,6,3,2,9,6,3,7
Group_120,Item_2,73,8,6,1,2,6,3,5,7,8,1
Group_120,Item_3,96,7,8,3,3,3,2,9,2,9,3
Group_120,Item_4,15,2,9,9,8,3,1,8,1,1,8
Group_120,Item_5,14,2,9,9,9,2,4,7,6,1,8
Group_120,Item_6,55,5,5,2,7,4,3,1,9,9,7
Group_120,Item_7,13,6,6,3,8,8,9,4,6,6,8
Group_120,Item_8,22,7,2,7,7,6,8,9,8,1,9
Group_120,Item_9,99,3,6,1,7,5,6,1,3,5,9
Group_120,Item_10,54,1,6,8,5,8,8,3,1,2,8
Group_120,Item_11,13,3,8,6,2,5,4,7,7,6,6
Group_120,Item_12,52,6,4,8,2,6,6,5,5,8,8
Group_121,Item_1,50,3,6,7,8,7,1,5,3,5,9
Group_121,Item_2,35,9,9,7,2,8,3,3,9,1,8
Group_121,Item_3,74,6,4,2,4,5,8,4,9,4,6
Group_121,Item_4,19,9,8,5,9,6,3,3,4,2,4
Group_121,Item_5,32,8,2,8,1,2,2,5,1,1,8
Group_121,Item_6,57,3,8,3,5,6,7,1,2,3,4
Group_121,Item_7,62,6,8,2,1,9,8,4,7,6,3
Group_121,Item_8,14,7,1,7,7,2,7,6,5,3,8
Group_121,Item_9,70,5,6,8,9,2,1,6,9,1,7
Group_121,Item_10,49,9,8,2,3,4,2,3,4,7,8
Group_121,Item_11,63,2,3,6,6,9,3,3,9,5,2
Group_121,Item_12,25,8,8,2,3,3,7,1,6,2,9
Group_121,Item_13,52,7,6,8,9,1,5,5,6,5,4
Group_121,Item_14,82,7,5,3,8,7,4,6,9,4,8
Group_121,Item_15,67,9,5,5,8,4,7,1,8,7,4
Group_121,Item_16,31,2,8,5,6,4,9,4,1,5,5
Group_121,Item_17,15,6,7,5,5,8,7,1,1,6,6
Group_121,Item_18,59,1,5,5,4,1,3,6,2,7,2
Group_121,Item_19,22,7,2,2,5,8,9,3,7,8,9
Group_121,Item_20,58,9,8,4,5,3,2,9,6,3,3
Group_121,Item_21,24,7,7,4,5,4,3,8,8,2,2
Group_121,Item_22,91,6,1,5,4,1,1,8,1,6,1
Group_121,Item_23,82,7,4,8,4,4,6,6,5,9,9
Group_121,Item_24,15,1,5,5,7,1,8,4,9,6,9
Group_121,Item_25,76,2,7,5,1,2,3,1,9,1,5
Group_122,Item_1,48,9,8,6,1,4,8,9,9,3,7
Group_122,Item_2,60,7,1,6,6,7,8,5,4,3,8
Group_122,Item_3,29,8,1,1,1,1,2,4,2,6,4
Group_122,Item_4,10,6,8,9,5,9,6,8,9,6,9
Group_122,Item_5,66,9,9,4,5,4,6,5,6,1,6
Group_122,Item_6,96,5,9,8,5,6,4,9,6,9,8
Group_122,Item_7,84,4,6,5,8,4,2,6,9,7,1
Group_122,Item_8,68,1,9,6,6,8,3,3,6,3,5
Group_122,Item_9,34,3,6,8,7,6,8,4,1,7,7
Group_122,Item_10,41,6,2,8,2,2,5,8,8,7,6
Group_122,Item_11,16,8,1,3,7,2,5,3,4,8,7
Group_122,Item_12,13,9,4,2,4,1,4,9,5,2,9
Group_122,Item_13,97,5,5,8,4,9,2,6,8,1,8
Group_122,Item_14,88,6,3,7,5,4,8,3,7,8,1
Group_122,Item_15,18,2,5,2,2,3,5,8,9,1,5
Group_122,Item_16,97,7,6,7,1,3,7,4,1,7,3
Group_122,Item_17,87,3,9,5,4,5,7,4,7,3,5
Group_122,Item_18,21,8,4,2,5,7,7,1,9,3,2
Group_122,Item_19,66,2,9,6,3,4,9,8,5,5,3
Group_122,Item_20,78,6,3,3,8,7,6,7,1,3,3
Group_123,Item_1,62,9,1,3,7,4,7,1,7,7,6
Group_123,Item_2,57,6,7,6,2,2,5,3,4,3,4
Group_123,Item_3,62,9,3,6,2,4,2,5,5,2,7
Group_123,Item_4,60,7,7,3,5,3,5,5,6,4,5
Group_123,Item_5,52,8,4,7,1,8,7,6,1,4,2
Group_123,Item_6,30,8,2,5,7,2,9,2,6,6,1
Group_123,Item_7,81,8,4,2,3,6,6,9,4,5,6
Group_123,Item_8,57,3,7,4,9,1,7,7,3,1,7
Group_124,Item_1,42,1,6,4,1,9,6,8,8,8,1
Group_124,Item_2,91,7,2,9,6,1,6,1,4,9,4
Group_124,Item_3,42,7,2,9,8,5,1,9,4,3,4
Group_124,Item_4,84,1,8,1,7,3,3,8,1,4,4
Group_124,Item_5,95,2,1,3,4,9,3,6,1,3,4
Group_124,Item_6,42,5,1,4,7,5,3,2,1,2,2
Group_124,Item_7,32,5,1,4,1,6,5,2,7,8,1
Group_124,Item_8,83,3,9,5,6,5,4,1,1,4,6
Group_124,Item_9,76,4,2,6,9,3,6,5,5,5,7
Group_124,Item_10,26,9,3,3,4,3,7,1,9,3,2
Group_124,Item_11,37,8,4,1,1,4,7,1,5,9,6
Group_124,Item_12,22,1,7,4,1,5,2,4,5,9,4
Group_124,Item_13,63,3,6,9,6,5,7,7,1,5,3
Group_124,Item_14,84,1,1,2,3,9,3,9,3,9,1
Group_124,Item_15,72,3,6,1,1,4,7,1,8,4,7
Group_124,Item_16,44,3,2,7,7,4,6,5,9,3,8
Group_124,Item_17,65,8,7,8,6,8,8,5,4,3,1
Group_124,Item_18,95,5,2,3,2,3,6,5,5,3,2
Group_124,Item_19,17,2,4,8,6,7,6,7,7,8,1
Group_124,Item_20,58,1,8,2,1,7,3,9,7,5,8
Group_125,Item_1,45,8,1,1,6,1,6,1,2,9,9
Group_125,Item_2,39,2,9,1,2,6,9,9,6,7,1
Group_125,Item_3,15,7,5,2,5,2,6,5,3,8,9
Group_125,Item_4,35,1,2,8,8,7,9,6,1,6,2
Group_125,Item_5,78,1,4,6,6,7,5,2,3,1,6
Group_125,Item_6,47,1,2,1,2,1,2,2,9,4,1
Group_125,Item_7,32,9,4,9,2,1,4,3,9,5,9
Group_125,Item_8,12,2,2,9,6,6,1,5,2,4,4
Group_125,Item_9,81,4,5,6,2,5,4,9,6,8,7
Group_125,Item_10,27,9,6,4,6,8,6,3,2,1,7
Group_125,Item_11,92,1,3,9,3,3,7,2,5,6,3
Group_126,Item_1,82,9,8,5,7,9,5,4,3,9,2
Group_126,Item_2,95,7,9,7,3,3,7,8,5,6,7
Group_126,Item_3,52,6,4,2,1,6,8,6,9,3,4
Group_126,Item_4,94,1,5,5,7,9,8,7,9,9,3
Group_126,Item_5,61,5,6,2,1,1,4,1,5,5,3
Group_126,Item_6,50,3,9,6,6,7,1,5,2,8,8
Group_126,Item_7,46,5,9,2,1,5,5,2,5,1,8
Group_126,Item_8,45,7,2,9,1,7,8,7,6,7,1
Group_126,Item_9,66,5,4,1,8,7,8,8,1,5,1
Group_126,Item_10,77,8,9,8,9,3,1,6,1,7,3
Group_126,Item_11,72,4,7,6,1,2,5,6,7,1,1
Group_126,Item_12,28,8,7,5,6,6,6,9,6,9,9
Group_126,Item_13,36,8,1,6,7,9,1,1,6,5,4
Group_126,Item_14,50,1,3,3,6,8,7,5,4,3,4
Group_126,Item_15,98,7,8,2,1,5,7,4,3,1,2
Group_126,Item_16,81,9,8,1,5,8,2,4,9,5,1
Group_126,Item_17,69,3,2,2,2,8,7,4,5,4,9
Group_126,Item_18,24,6,2,1,4,8,4,6,8,8,9
Group_126,Item_19,38,7,3,8,4,4,2,4,9,5,6
Group_126,Item_20,49,9,5,7,4,6,3,9,4,4,9
Group_126,Item_21,83,9,2,5,9,2,8,7,9,1,5
Group_126,Item_22,28,7,8,4,1,7,6,1,4,5,8
Group_126,Item_23,88,6,7,1,8,9,7,7,8,7,7
Group_126,Item_24,39,9,3,1,5,8,8,9,6,4,1
Group_126,Item_25,91,1,3,8,7,1,5,5,9,2,1
Group_127,Item_1,11,3,7,6,1,3,5,8,4,3,5
Group_127,Item_2,51,5,2,6,9,2,5,8,5,7,8
Group_127,Item_3,42,2,9,4,3,3,9,4,8,3,4
Group_127,Item_4,17,4,4,1,1,7,2,2,9,1,6
Group_127,Item_5,24,9,4,1,3,7,2,2,4,1,9
